row ID,row m/z,row retention time,intensity_measure,AlgCoPs_Plate1_Well_L6_P1-B-2_01_22929.mzXML Peak area,AlgCoPs_Plate1_Well_L16_P1-B-4_01_22931.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L10_P1-A-8_01_22925.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L8_P1-A-7_01_22924.mzXML Peak area,AlgMedVibMono_Plate2_Well_L9_P1-A-7_01_22879.mzXML Peak area,AlgMedPsMono_Plate2_Well_L6_P1-B-2_01_22882.mzXML Peak area,HalCoAlgae_Plate1_Well_U7_P1-D-6_01_22957.mzXML Peak area,BacMediaAlgaMonoPlate1_WellU13_P1-C-3_01_22940.mzXML Peak area,AlgMedPsMono_Plate2_Well_L3_P1-B-1_01_22881.mzXML Peak area,BacMediaAlgaMonoPlate1_WellU15_P1-C-4_01_22941.mzXML Peak area,HalCoAlgae_Plate1_Well_U2_P1-D-5_01_22956.mzXML Peak area,AlgMedVibMono_Plate2_Well_L8_P1-A-6_01_22878.mzXML Peak area,AlgaeMono_Plate1_Well_L15_P1-A-4_01_22920.mzXML Peak area,HalMono_Plate2_Well_U5_P1-D-5_01_22911.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L5_P1-A-6_01_22923.mzXML Peak area,BactMediaCntrl_Plate2_Well_U4_P1-C-2_01_22893.mzXML Peak area,AlgCoHalo_Plate1_Well_L7_P1-B-6_01_22934.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L13_P1-A-3_01_22867.mzXML Peak area,AlgCoPs_Plate1_Well_L1_P1-B-1_01_22928.mzXML Peak area,AlgMedHalMono_Plate2_Well_L5_P1-B-5_01_22886.mzXML Peak area,AlgCoPs_Plate1_Well_L11_P1-B-3_01_22930.mzXML Peak area,PsCoAlgae_Plate1_Well_U1_P1-D-1_01_22951.mzXML Peak area,AlgCoHalo_Plate1_Well_L14_P1-B-8_01_22936.mzXML Peak area,HalMono_Plate2_Well_U10_P1-D-7_01_22913.mzXML Peak area,PsMono_Plate2_Well_U14_P1-D-4_01_22909.mzXML Peak area,HalMono_Plate2_Well_U15_P1-D-8_01_22914.mzXML Peak area,AlgaeMono_Plate1_Well_L4_P1-A-1_01_22917.mzXML Peak area,VibCoAlgae_Plate1_Well_U3_P1-C-5_01_22945.mzXML Peak area,PsCoAlgae_Plate1_Well_U16_P1-D-4_01_22954.mzXML Peak area,AlgaeCoVibrio_Plate1_Well_L3_P1-A-5_01_22922.mzXML Peak area,PsMono_Plate2_Well_U12_P1-D-3_01_22908.mzXML Peak area,VibMono_Plate2_Well_U2_P1-C-5_01_22897.mzXML Peak area,BactMediaCntrl_Plate2_Well_U16_P1-C-4_01_22895.mzXML Peak area,VibMono_Plate2_Well_U8_P1-C-6_01_22898.mzXML Peak area,HalMono_Plate2_Well_U7_P1-D-6_01_22912.mzXML Peak area,VibCoAlgae_Plate1_Well_U8_P1-C-7_01_22947.mzXML Peak area,BacMediaAlgaMonoPlate1_Well_U4_P1-C-1_01_22938.mzXML Peak area,PsCoAlgae_Plate1_Well_U11_P1-D-3_01_22953.mzXML Peak area,AlgCoHalo_Plate1_Well_L12_P1-B-7_01_22935.mzXML Peak area,PsMono_Plate2_Well_U3_P1-D-1_01_22906.mzXML Peak area,VibCoAlgae_Plate1_Well_U5_P1-C-6_01_22946.mzXML Peak area,AlgMedHalMono_Plate2_Well_L15_P1-B-8_01_22889.mzXML Peak area,VibMono_Plate2_Well_U9_P1-C-7_01_22899.mzXML Peak area,PsCoAlgae_Plate1_Well_U6_P1-D-2_01_22952.mzXML Peak area,AlgCoHalo_Plate1_Well_L2_P1-B-5_01_22933.mzXML Peak area,VibCoAlgae_Plate1_Well_U10_P1-C-8_01_22948.mzXML Peak area,BactMediaCntrl_Plate2_Well_U1_P1-C-1_01_22892.mzXML Peak area,VibMono_Plate2_Well_U11_P1-C-8_01_22900.mzXML Peak area,AlgaeMono_Plate1_Well_L9_P1-A-2_01_22918.mzXML Peak area,HalCoAlgae_Plate1_Well_U14_P1-D-7_01_22958.mzXML Peak area,BactMediaCntrl_Plate2_Well_U13_P1-C-3_01_22894.mzXML Peak area,BacMediaAlgaMonoPlate1_Well_U9_P1-C-2_01_22939.mzXML Peak area,PsMono_Plate2_Well_U6_P1-D-2_01_22907.mzXML Peak area,AlgMedVibMono_Plate2_Well_L11_P1-A-8_01_22880.mzXML Peak area,AlgMedHalMono_Plate2_Well_L7_P1-B-6_01_22887.mzXML Peak area,AlgMedPsMono_Plate2_Well_L14_P1-B-4_01_22884.mzXML Peak area,AlgMedVibMono_Plate2_Well_L2_P1-A-5_01_22877.mzXML Peak area,AlgMedHalMono_Plate2_Well_L10_P1-B-7_01_22888.mzXML Peak area,AlgaeMono_Plate1_Well_L13_P1-A-3_01_22919.mzXML Peak area,AlgaeMediaCntrl_Plate2_Well_L1_P1-A-1_01_22873.mzXML Peak area,AlgMedPsMono_Plate2_Well_L12_P1-B-3_01_22883.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L16_P1-A-4_01_22870.mzXML Peak area,AlgaeMediaCntr_Plate2_Well_L4_P1-A-2_01_22866.mzXML Peak area,AlgaeMediaCntrl_Plate2_Well_L1_P1-A-1_01_22865.mzXML Peak area,Unnamed: 67
414,321.24134202436966,13.057705681818184,area,551179.6020000011,544598.4570000008,275780.2920000008,367364.8589999991,0.0,1119662.1965000024,49447.02149999996,0.0,0.0,10287.809999999974,42930.1079999999,0.0,29559.159000000545,0.0,271818.46300000045,30087.606000000087,188565.91549999968,0.0,1186126.996500001,0.0,1177122.5405,540973.510999998,150603.08300000036,0.0,1082858.938000003,0.0,361890.7949999999,28987.25199999985,0.0,522971.1574999992,695713.1949999997,84601.71649999982,41465.26649999978,51411.680000000095,0.0,48722.31749999938,37224.48100000026,0.0,298993.9035000001,164243.61800000025,51235.15350000033,32152.03000000009,52311.5719999991,586581.9994999999,271527.7985000003,37344.28599999967,8029.334999999921,0.0,249668.2025,0.0,0.0,10290.631999999408,724142.6110000003,0.0,7269.365999999805,242051.34150000048,0.0,464890.7639999985,197980.9485,0.0,259587.3120000013,128371.43649999956,0.0,0.0,
415,334.273737008231,12.599784285714286,area,225374.98399999956,283880.37200000143,0.0,0.0,0.0,955872.1909999972,265258.96199999994,107903.43100000048,120507.35499999866,0.0,199097.67200000124,0.0,0.0,316201.2624999997,276084.08849999914,59954.32549999971,0.0,0.0,200147.63900000052,0.0,0.0,508009.9705000019,0.0,0.0,0.0,163687.8414999991,88105.99199999982,172482.8984999989,0.0,64760.06450000034,0.0,0.0,72475.85500000048,90546.00049999946,205122.66749999745,181228.6779999989,179206.82850000152,89849.59450000038,0.0,0.0,189306.71800000023,0.0,0.0,451502.2879999999,129186.27449999968,162159.29950000023,0.0,0.0,0.0,0.0,197390.9509999996,364871.81499999895,511634.43899999605,0.0,0.0,5961605.621000013,132955.86499999976,3324760.826499996,0.0,0.0,4706101.225000005,1199992.3609999998,1085186.4860000017,0.0,
417,340.1245807150136,1.9001811594202904,area,399726.1295000001,584095.6505000001,0.0,0.0,0.0,782475.5325000001,0.0,0.0,1916411.0645,0.0,0.0,44289.28250000007,0.0,0.0,0.0,0.0,0.0,0.0,764568.9365,1015573.6909999996,1800939.1604999998,139309.84950000007,0.0,252123.81650000007,0.0,102487.31300000013,0.0,0.0,0.0,0.0,53691.71249999997,0.0,0.0,0.0,61577.0695,0.0,0.0,66523.87849999999,0.0,60184.57200000003,0.0,1006333.6510000002,0.0,170698.76550000007,81159.01399999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180494.7170000001,0.0,1067541.0835,1158490.3815000004,0.0,1833253.2989999996,0.0,0.0,1179994.9090000002,0.0,0.0,0.0,
418,401.1719779968262,5.359141666666667,area,124468.88249999972,336654.5524999993,0.0,0.0,0.0,284545.3379999989,0.0,0.0,628300.481999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324452.3304999997,0.0,251858.1389999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540253.5189999993,0.0,0.0,0.0,0.0,669949.199000002,0.0,0.0,0.0,
419,226.21624183654785,18.93382708333333,area,275897.0450000015,237592.4395000044,391750.7805,257652.9419999988,137749.64549999934,271342.2075000019,215168.5500000019,295660.8514999976,351298.2420000032,312360.19850000046,325717.158000004,282073.0199999985,247624.0260000032,286496.15149999986,312715.864000003,228875.71550000133,304479.79899999883,152903.99799999956,167895.84900000555,278396.131499997,328124.4739999992,248466.1694999982,208772.6929999982,289141.86599999864,361222.91550000326,299484.4405000029,275519.6285000012,150936.98600000277,224377.3545000026,146899.58700000096,336152.13099999924,231037.7394999975,137517.8495000011,264812.5825000021,350159.5140000006,302880.76749999763,167861.80849999917,213421.70199999976,181349.7454999993,470133.5140000053,134985.52699999983,298359.7074999999,232963.18000000087,228289.9415000009,312768.60750000074,204841.7444999975,416712.0089999976,299902.15549999825,341124.0269999968,174783.998999999,279346.537999997,155157.2350000018,369004.7034999989,315308.0249999958,323116.5030000015,371122.6284999996,223554.67450000136,385089.222999999,274091.84899999615,319029.6485000026,286249.8460000017,413922.3340000018,276110.7289999998,313835.98199999967,
420,504.28156316848026,5.922097619047619,area,200287.7384999997,247631.4604999998,0.0,0.0,0.0,439213.7640000013,0.0,0.0,945801.6784999996,0.0,0.0,0.0,92801.82200000076,0.0,0.0,0.0,0.0,0.0,671578.7324999996,514428.0735000021,782212.0865000004,111804.58900000063,0.0,160731.88749999984,106173.87149999996,129094.36250000016,0.0,0.0,0.0,0.0,211971.87799999933,0.0,0.0,0.0,82712.95150000026,0.0,0.0,0.0,0.0,0.0,0.0,740523.9624999986,0.0,65976.67749999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100300.68249999933,0.0,382795.4550000008,376830.3875000007,0.0,974175.2429999992,0.0,0.0,1200484.329499999,0.0,0.0,0.0,
421,323.1463139851888,10.369512345679007,area,650555.2774999983,0.0,0.0,2336601.5575,0.0,2420415.2565,747489.3264999975,3283953.8594999984,4404348.860000008,2716911.0569999963,360916.3300000002,0.0,519772.93450000026,966289.849500002,0.0,743572.8559999984,1086487.7620000015,759699.2425000003,80886.60700000031,269174.0034999991,0.0,375886.3340000004,676163.0234999979,1814084.4965000015,302468.9314999999,902540.0904999996,1520888.8410000005,493950.0544999988,1116321.1874999986,1319404.7909999995,83010.21100000027,0.0,259988.40850000028,465678.3869999995,1295971.6495000003,688413.1484999998,0.0,940549.2749999978,1880408.145999997,0.0,321504.3125000005,1084399.141499997,1494384.0959999994,479503.1240000002,67261.21999999955,625956.9655,3489277.863,635740.0724999992,2073482.2254999983,491307.8719999997,1614691.3279999995,521155.3565,1207664.177,2513603.164999998,643905.6445000021,66185.01849999878,709146.8509999997,3603380.4629999953,812456.0575000021,2829147.7805,0.0,1265036.2670000005,715337.8945,3582902.8304999955,
423,352.3206706047058,15.4248078125,area,525111.1130000008,642626.1469999979,1286976.3780000014,960772.2884999996,469281.3274999995,755522.1410000012,764912.9885000002,706167.0120000015,979654.1799999992,824631.2490000008,940887.1945000002,1460902.0654999998,1482436.0719999974,439763.4395000008,1160693.3604999993,636229.5220000003,663806.9869999994,445666.96099999896,1198432.226999998,897960.7285000017,858447.1289999996,800469.3150000009,496157.4344999997,581715.1260000016,577791.7735000008,1200545.218499998,424055.7090000022,496759.165,711346.0995000007,735307.6355000008,318855.28600000136,752120.6445000008,466538.2950000003,699898.674499999,808080.0959999978,670596.7110000008,746971.4114999978,647240.1560000011,589832.2860000001,1422832.2160000002,488874.215999999,920611.5674999956,750356.1754999966,595080.9760000022,1903032.6834999984,994393.4169999992,692527.8349999998,650505.3525000002,756106.3034999999,529258.0754999985,1272620.7759999994,496081.404,737146.7960000009,2217676.579000005,987954.0815000004,996029.528,588037.0235000004,998669.6789999992,815829.0369999981,1297749.7635000004,836220.7484999996,1078142.0855000024,454497.3470000006,1545107.314500005,
424,306.27884071751646,13.05486549707603,area,291596.5190000004,8652.79200000021,25095.80149999956,9290.05000000032,0.0,3810650.3989999983,204483.5760000018,0.0,414581.4189999996,73921.43350000042,0.0,11848.70399999948,58364.4929999997,11672.349000000362,256944.9000000015,340883.15750000026,0.0,0.0,10650.029500000368,123138.358,7952.189999999922,440478.9804999986,25117.430000000026,144073.53000000078,432931.4905000026,9797.592000000372,34838.99999999943,32830.18199999922,0.0,74423.64350000155,67042.5240000004,342739.78399999987,17627.162500000217,449496.2360000008,496633.4010000015,276703.07999999874,403652.8665000003,175323.81000000055,26559.846499999883,198167.4335000016,180877.92550000057,146013.02249999956,445604.46299999725,389230.34500000137,594175.4100000007,23165.02600000056,178693.5610000001,349194.4959999997,0.0,37191.78900000019,408010.67750000046,217584.2924999981,1153249.655999998,108902.11849999924,98686.81400000112,9472004.152499998,413782.9899999995,6920131.826999994,25364.894000000324,34496.111000000776,8320565.859000004,4501935.250999991,4676021.579999995,50517.35599999919,
425,322.2286783854167,8.043773015873017,area,136940.32999999856,350353.0605000002,0.0,0.0,0.0,586611.1990000003,0.0,0.0,906291.2689999978,0.0,0.0,0.0,0.0,142412.90850000095,0.0,0.0,0.0,0.0,676697.2635000015,343533.70499999594,980596.5530000032,171267.62449999893,0.0,525351.3100000038,193302.98900000413,518381.1740000004,0.0,0.0,0.0,0.0,319654.3824999983,0.0,0.0,0.0,445807.4534999935,0.0,0.0,0.0,0.0,0.0,0.0,608857.6424999969,0.0,177457.09299999886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350310.1815000009,0.0,317766.94899999857,468132.4235000004,0.0,1312371.5120000064,0.0,0.0,1243236.1590000032,0.0,0.0,0.0,
426,430.3482143878937,11.593567708333335,area,293376.7900000002,2160533.555,309015.6000000001,332902.3834999984,350273.2149999989,86416.82200000007,119467.39150000016,80057.04750000019,82832.90950000004,115226.19799999971,103303.59400000008,1056196.7534999987,2199393.221500009,308346.71799999976,1370724.0060000003,1890174.8130000008,635536.1095000015,340244.9580000001,693707.0519999983,2226301.1015000017,113314.63349999984,199165.22799999887,65432.768499999525,1321257.2315000002,2549668.0270000007,469279.7710000009,678505.1604999992,173277.90550000017,242869.1135000001,278839.1739999998,1900099.4834999936,5038150.487000013,5799541.695999971,1794009.5925000007,2495878.7005,219530.0030000006,120678.52850000096,1307089.8685000003,1881420.102,5797704.234000006,168722.91999999914,1122535.0315000026,809043.0934999995,141471.63950000095,874767.8190000014,1608784.8095000004,526340.7029999994,1571328.9449999975,471544.7964999991,187256.9040000005,1462844.448,850894.4589999986,188779.44000000012,310432.24750000023,233025.9130000001,107056.58899999944,1634171.0045000005,3036105.359499996,1193201.423000002,2855026.061999999,67154.60350000006,7376824.11949999,695554.5045000013,4691907.313500004,
427,385.2920883420914,14.445952380952376,area,269844.3720000002,328842.7865000014,327188.1365000002,119582.79749999876,160593.85449999862,1159287.7379999985,323787.12749999884,233651.6195000008,371680.73350000207,300032.9070000007,239661.71900000083,222062.12949999952,191236.1619999992,491146.5309999994,481307.04350000055,204056.90049999955,81915.36449999991,238864.74350000164,292031.7260000012,334452.78799999994,300343.0655000003,365057.4865000014,0.0,234058.5940000004,639039.2950000006,451250.3904999996,266185.7005000018,168325.99149999904,340338.015500001,224547.65800000023,628350.3554999995,426914.8534999996,259067.50299999904,415896.4374999997,586121.1555,291792.4034999981,257089.03349999932,276593.0185000011,72070.22150000077,482287.745500002,186874.62800000052,209463.1864999991,462152.3754999984,359065.50999999885,235468.46349999937,504475.3079999993,352333.64450000174,390261.8125000019,111637.4714999995,239695.73700000191,361328.2880000003,272511.2160000013,595420.7325000031,229948.1915000004,90714.19100000033,2233832.0260000024,205740.82949999935,1700809.3509999935,138647.69100000104,200124.43000000075,1997750.335499998,1468957.130500004,1626624.1004999892,253817.07200000068,
428,308.1027771920869,5.202744444444445,area,171602.65150000082,195672.96950000047,182965.02799999985,216706.37999999945,259519.92100000015,226786.6785000005,0.0,0.0,290766.44549999875,0.0,0.0,250235.20200000008,167441.59399999946,0.0,206679.54300000003,0.0,148264.04650000017,200938.41500000056,315094.35700000066,292441.7535000008,307410.3640000015,0.0,165762.90749999974,0.0,0.0,0.0,179476.9290000007,0.0,0.0,216736.3214999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154690.4364999999,0.0,0.0,320082.7145000003,0.0,0.0,254027.15749999983,0.0,0.0,0.0,178420.22549999965,0.0,0.0,0.0,0.0,263566.3965000008,259802.11150000093,268608.9575000003,259043.79300000035,317188.84299999947,174622.0070000007,225885.57399999985,388556.04000000114,153740.76699999993,161520.77249999967,223625.97750000007,
429,277.21359470912387,15.84848843537415,area,12386.28999999988,93973.506999999,7478.6010000001315,221580.01900000067,0.0,7390.59999999988,136727.5420000007,0.0,583250.7519999979,0.0,842354.224999998,1896935.5244999984,174407.82200000025,669383.2295000028,65172.23900000039,0.0,149529.1449999999,0.0,47233.85649999996,1206234.6580000026,32957.58550000045,29262.054500002138,23307.659999999694,849044.7924999995,586003.5459999996,1986641.8094999995,101740.81400000084,939762.9390000078,0.0,1238566.9789999984,828628.9675000004,1319134.6769999966,0.0,908550.1440000006,625164.4795000028,814523.7860000015,0.0,33654.61749999977,18392.388000000446,47481.24350000077,1210457.908999998,1644252.053500007,1436240.8975000028,577380.7230000002,451320.3085000008,1406892.1004999983,0.0,1291277.2974999957,11601.705999999933,79822.69299999997,0.0,0.0,1106632.684999999,1673100.925999992,1015039.744500002,484405.0669999999,1830112.9820000029,1000787.8204999962,400209.1374999993,0.0,42420.57250000013,0.0,0.0,0.0,
430,217.09877283432905,2.2074535947712417,area,380370.66100000055,227500.0044999997,0.0,0.0,248588.9199999989,201965.17749999985,538368.9975000003,398956.9340000002,639461.6459999995,133804.89899999986,545039.0740000004,1034865.6189999994,379510.8364999998,169495.09500000015,1297567.1925,148440.38050000023,85739.76900000017,284610.10400000005,156854.59399999987,780471.8390000004,659708.4160000002,173729.0989999999,489902.431,319156.399,286216.6575000001,749163.033,521137.41499999975,0.0,0.0,574531.5955,0.0,0.0,0.0,327487.0849999996,162855.8575000003,141311.90649999995,0.0,0.0,446028.72750000015,0.0,0.0,355371.1999999993,280317.3644999996,199646.44199999995,1037132.5634999996,202226.1845000002,162068.01499999958,210326.06100000048,674973.0879999999,160477.8769999998,575741.7909999994,862456.4909999995,0.0,572525.686999999,406117.51700000046,431140.6014999996,2176877.326000001,1282848.3645,198781.14749999973,573130.1199999994,537572.4615000001,0.0,1485733.7439999997,543641.1939999997,
431,321.24080947349813,14.667101149425289,area,606659.255,775265.1259999999,366105.5580000007,187227.7224999996,0.0,7008674.440500016,19361.751000000266,41363.5254999997,223304.77350000016,573258.8184999994,693529.327,0.0,0.0,1536404.631999999,372833.60500000016,696597.124,206087.8455000002,0.0,415114.1080000002,213864.10649999965,445523.0999999998,2844968.175999999,42249.0509999999,58439.42850000051,1506812.4254999997,938762.6389999996,267444.15450000006,973483.5020000004,53168.88700000061,73263.69550000038,999535.7305000004,731137.3185000004,610208.996499999,732880.8424999999,1082729.379500001,988921.771499998,1417609.8795000028,324078.48900000064,76357.05999999978,849945.6459999995,1355190.3525000024,215573.39049999943,471614.7690000006,3023658.31550001,269718.91299999965,904917.7039999996,517411.98099999904,506880.331499999,246549.80750000005,220837.0979999995,294559.0440000002,649557.5495000011,4229564.923499995,207809.6420000005,254514.6149999995,930267.3969999996,82983.63699999933,1872449.675999999,243345.9669999999,0.0,1164038.2559999998,758029.3479999983,459976.3769999997,0.0,
432,245.07872384692,9.790359523809524,area,163619.52000000054,232180.6509999987,146215.6770000005,136294.59049999993,378349.26399999904,282165.72349999915,218062.2049999987,121473.61350000017,261922.91300000023,8797.309999999914,169030.98450000098,224081.01549999832,146810.47450000249,91586.80899999998,142084.46199999936,154385.0409999996,182007.7029999991,209367.3534999999,157125.65250000064,432061.4470000002,180772.62349999885,6596.939999999935,104797.27849999876,177271.03549999965,144206.91100000113,353668.9550000002,7944.738999999628,129355.87899999948,137763.19999999958,120972.58900000072,218543.42849999847,196300.55899999812,142425.0629999979,187167.8124999985,135460.56800000067,156474.50050000043,259169.7890000002,7844.853499999632,188948.8669999995,118607.60499999992,150543.55100000053,330958.73750000226,153103.28250000055,225873.70649999988,172758.4435000007,190108.6094999993,114561.79699999982,123106.68999999948,99864.69449999988,330206.7139999999,39998.17699999962,138337.19350000098,162490.72900000014,174347.8134999993,0.0,344124.7864999994,138555.69000000064,382406.2050000012,18877.979499999918,431689.8009999982,410032.1020000013,8166.560999999781,120060.26099999963,532486.0380000039,
436,334.3099905545594,16.913566393442625,area,553947.7634999979,52473.36100000118,1503174.8744999955,588848.2795000002,179980.2850000001,0.0,16131.632999999052,867662.3214999943,1238047.690000007,10872.75149999882,994361.8614999928,714260.504000007,441494.4375000019,149200.40950000056,891356.6719999985,571443.3240000026,655851.1084999961,57381.36899999899,49276.34899999748,572768.4299999991,963748.8209999992,265185.28300000186,323743.80899999983,863856.887000003,973723.3270000004,834284.4084999961,448047.1140000012,22436.35199999999,447749.1785000017,136743.2514999994,808935.8454999994,581256.5044999989,12445.061999999243,541200.6049999996,1431011.085999994,842181.039999996,186910.129000002,519321.86850000016,332248.16899999965,2375053.1815000083,79517.85499999991,741146.1765000006,12931.05250000204,16845.70549999817,44867.10000000109,0.0,1600981.0464999874,936606.7570000056,809383.9714999993,53911.37750000037,87873.13749999594,79108.2450000023,1012457.6835000034,796547.5454999951,820820.2035000034,813598.7805000007,556911.3844999993,317546.8760000011,467748.5360000001,737817.5525000023,358060.8690000012,1718612.0535000025,0.0,833281.5495000015,
438,264.10204950968426,5.623081944444444,area,145190.3950000001,154808.5480000007,0.0,0.0,0.0,162180.37950000033,0.0,0.0,165346.49999999907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240132.0624999996,186956.6299999997,205505.61800000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154212.05050000094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175723.63050000014,174623.39150000014,0.0,170295.44549999986,0.0,0.0,204617.78200000036,0.0,0.0,0.0,
439,289.25270177447607,14.522430687830694,area,311440.3674999993,189671.2974999998,237417.74000000057,310635.1925,410358.048499999,335771.9855000012,203388.0610000004,126696.3889999992,522435.9035000001,289865.9409999983,166006.73249999972,503047.0575000012,102793.11100000131,339274.2309999995,230142.67149999933,484354.4095,255739.83200000017,332300.9269999998,0.0,362044.4775000001,137989.24999999988,125539.59650000022,91164.1415000002,188965.7510000005,425518.67599999945,346678.1025000001,271063.7289999992,183463.4309999997,76856.47049999952,261838.55500000075,250432.9179999984,393149.4415000004,267425.6660000005,419423.74149999936,391665.1435000004,98283.80249999926,88867.19450000112,151673.73999999938,157227.07099999883,312965.9819999997,152484.92750000054,412744.0755000005,452941.8625000008,107592.99350000084,242057.5699999984,136350.4464999998,455068.3774999993,380482.65599999967,132818.89550000007,137711.9904999996,442816.4915000013,132308.06499999983,342526.65149999765,443675.9075,333153.98750000005,391686.18000000005,414623.978999999,317386.85950000066,171539.64349999922,454971.439999998,347915.073499999,341111.26849999663,219504.2245000015,390348.92049999785,
440,405.2452460068923,6.600379487179486,area,402496.5825,394258.17150000005,283201.56300000026,304028.1140000008,272528.6880000002,280378.08349999983,74044.33950000018,65224.78200000007,397560.9165000002,0.0,86608.88650000034,301886.65599999944,288441.6630000002,0.0,415548.5869999996,0.0,259897.7520000004,290603.88150000066,548632.0704999998,349492.81000000046,522372.4834999999,80668.47550000003,168519.68849999987,52132.19800000014,48950.143499999824,88799.10249999994,384600.2459999997,37974.51649999997,0.0,351684.0664999998,64438.70150000011,38683.04049999971,0.0,0.0,38475.66599999998,0.0,39728.29500000016,0.0,276768.95950000035,43193.21050000017,0.0,404228.7484999998,0.0,58609.39049999959,385707.9189999992,39378.453499999945,86898.45450000025,0.0,294026.3734999991,47665.90700000019,120689.46550000006,68505.66400000009,87482.02500000007,306103.62100000057,300892.77450000035,373732.1605000002,357686.6190000003,316963.19749999995,305753.54,126027.72350000047,310782.73900000023,461066.5520000003,355270.21150000027,0.0,
448,309.2055768330892,12.80105611111111,area,155091.04050000073,121297.73299999812,154026.01600000082,239534.1405000003,388555.16799999913,17283.327000000125,63182.43299999975,51603.20800000012,107824.70400000134,0.0,41951.544000000365,205985.91599999843,211385.9804999987,0.0,171668.72300000096,142809.07900000084,153063.34650000095,160302.72999999957,183623.47899999903,37134.220500000265,19553.42400000074,47545.72700000007,23273.984000000564,21439.8959999986,29323.597499999614,57087.53600000114,189942.72350000247,0.0,71058.60550000025,28880.78250000021,133149.07799999992,15000.07800000001,18640.568000000072,24939.112499999675,69108.82000000024,91349.07050000007,43641.67949999869,68334.26600000032,123322.13200000062,46800.02849999745,82016.66100000011,0.0,79358.14050000062,77088.17249999926,22765.52450000094,57069.21999999983,270120.8940000002,103113.40749999882,191958.34000000003,30693.95999999901,20566.923000000148,25851.736000000277,109957.30100000207,305396.15499999875,221890.13849999936,161861.32650000122,175001.66150000002,324598.41200000106,31623.58200000091,262325.0899999995,205174.56250000052,352943.1975,21043.54000000029,83869.59550000078,
449,295.14402128520766,7.614248245614035,area,132536.51750000007,145224.81750000088,135042.4279999997,0.0,189953.7010000009,0.0,0.0,0.0,0.0,0.0,0.0,161330.13399999932,0.0,0.0,181380.41449999952,0.0,112581.89949999964,162034.59099999885,251261.83000000048,0.0,0.0,0.0,138408.91350000064,0.0,0.0,0.0,127611.32500000068,0.0,0.0,140891.46750000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216046.75249999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175342.4740000001,170075.68450000076,0.0,174789.64550000016,182713.85949999987,138528.71700000053,86643.58350000002,0.0,0.0,0.0,0.0,
451,193.12216084798175,15.408331111111115,area,189158.0600000021,132686.81799999916,180763.22400000045,0.0,0.0,1343676.888000002,270678.7465000002,0.0,315078.1329999991,0.0,89126.1214999998,0.0,79087.9489999994,316154.8655000018,226358.3384999982,234471.29199999967,0.0,0.0,179428.88849999927,94011.92250000086,0.0,253132.6555,0.0,0.0,224767.6675000016,180326.67699999912,127254.38900000132,166413.97500000003,0.0,272557.1505000014,113987.64300000072,205706.92299999972,171212.8354999998,262092.77549999967,309319.81649999943,179521.4780000024,316887.79400000063,0.0,0.0,156617.38149999967,138767.9564999997,139499.20249999882,281356.377999998,228360.4660000025,161184.3994999994,143281.49299999993,0.0,146468.86849999946,0.0,0.0,138627.08600000056,223483.02450000105,558461.0495000032,119745.06850000126,127270.26350000016,1364394.6135000037,154517.54600000102,1106686.745499994,0.0,0.0,1240057.0519999997,837327.840000005,1557680.326500005,0.0,
